code,suffix,name,sector,subsector
083500,KQ,에프엔에스테크,특수 목적용 기계 제조업,
317530,KQ,에피소드컴퍼니,"영화, 비디오물, 방송프로그램 제작 및 배급업",
054940,KQ,엑사이엔씨,실내건축 및 건축마무리 공사업,
950130,KQ,엑세스바이오,의료용품 및 기타 의약 관련제품 제조업,
373110,KQ,엑셀세라퓨틱스,기초 의약물질 제조업,
205100,KQ,엑셈,소프트웨어 개발 및 공급업,
356680,KQ,엑스게이트,소프트웨어 개발 및 공급업,
070300,KQ,엑스큐어,소프트웨어 개발 및 공급업,
317770,KQ,엑스페릭스,전자부품 제조업,
373200,KQ,엑스플러스,그외 기타 제품 제조업,
069920,KQ,엑시온그룹,무점포 소매업,
092870,KQ,엑시콘,특수 목적용 기계 제조업,
019490,KS,엑시큐어하이트론,영상 및 음향기기 제조업,
317870,KQ,엔바이오니아,그외 기타 제품 제조업,
067570,KQ,엔브이에이치코리아,자동차 신품 부품 제조업,
236810,KQ,엔비티,광고업,
333620,KQ,엔시스,기타 전기장비 제조업,
101400,KQ,엔시트론,반도체 제조업,
475230,KQ,엔알비,기타 금속 가공제품 제조업,
481890,KQ,엔에이치스팩31호,금융 지원 서비스업,
265740,KQ,엔에프씨,기타 화학제품 제조업,
354200,KQ,엔젠바이오,"그외 기타 전문, 과학 및 기술 서비스업",
455900,KQ,엔젤로보틱스,특수 목적용 기계 제조업,
419080,KQ,엔젯,특수 목적용 기계 제조업,
183490,KQ,엔지켐생명과학,기초 의약물질 제조업,
085310,KS,엔케이,"구조용 금속제품, 탱크 및 증기발생기 제조업",
348370,KQ,엔켐,기초 화학물질 제조업,
069410,KQ,엔텔스,소프트웨어 개발 및 공급업,
227950,KQ,엔투텍,특수 목적용 기계 제조업,
291230,KQ,엔피,기타 사업지원 서비스업,
048830,KQ,엔피케이,합성고무 및 플라스틱 물질 제조업,
096870,KQ,엘디티,반도체 제조업,
900140,KS,엘브이엠씨홀딩스,자동차 판매업,
290650,KQ,엘앤씨바이오,의약품 제조업,
066970,KS,엘앤에프,일차전지 및 이차전지 제조업,
156100,KQ,엘앤케이바이오,의료용 기기 제조업,
073110,KQ,엘엠에스,전자부품 제조업,
083310,KQ,엘오티베큠,특수 목적용 기계 제조업,
037950,KQ,엘컴텍,전자부품 제조업,
489500,KQ,엘케이켐,기타 화학제품 제조업,
170920,KQ,엘티씨,기초 화학물질 제조업,
058630,KQ,엠게임,소프트웨어 개발 및 공급업,
226590,KQ,엠디바이스,전자부품 제조업,
058970,KQ,엠로,소프트웨어 개발 및 공급업,
169330,KQ,엠브레인,시장조사 및 여론조사업,
097520,KS,엠씨넥스,영상 및 음향기기 제조업,
373170,KQ,엠아이큐브솔루션,소프트웨어 개발 및 공급업,
179290,KQ,엠아이텍,의료용 기기 제조업,
484870,KS,엠앤씨솔루션,특수 목적용 기계 제조업,
009780,KQ,엠에스씨,기타 식품 제조업,
123040,KQ,엠에스오토텍,자동차 신품 부품 제조업,
007820,KQ,엠엑스로보틱스,일반 목적용 기계 제조업,
347890,KQ,엠엑스온,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
413390,KQ,엠오티,특수 목적용 기계 제조업,
032790,KQ,엠젠솔루션,기계장비 및 관련 물품 도매업,
033160,KQ,엠케이전자,전자부품 제조업,
033310,KQ,엠투엔,전자부품 제조업,
259630,KQ,엠플러스,특수 목적용 기계 제조업,
105550,KQ,엣지파운드리,전자부품 제조업,
060850,KQ,영림원소프트랩,소프트웨어 개발 및 공급업,
014440,KS,영보화학,플라스틱제품 제조업,
143540,KQ,영우디에스피,특수 목적용 기계 제조업,
111770,KS,영원무역,상품 종합 도매업,
009970,KS,영원무역홀딩스,기타 금융업,
003520,KS,영진약품,의약품 제조업,
000670,KS,영풍,1차 비철금속 제조업,
012280,KS,영화금속,자동차 신품 부품 제조업,
265560,KQ,영화테크,자동차 신품 부품 제조업,
012160,KS,영흥,1차 철강 제조업,
036000,KQ,예림당,"서적, 잡지 및 기타 인쇄물 출판업",
250930,KQ,예선테크,플라스틱제품 제조업,
053280,KQ,예스24,무점포 소매업,
122640,KQ,예스티,특수 목적용 기계 제조업,
476040,KQ,오가노이드사이언스,자연과학 및 공학 연구개발업,
900300,KQ,오가닉티코스메틱,기타 금융업,
045060,KQ,오공,기타 화학제품 제조업,
192410,KQ,오늘이엔엠,통신 및 방송 장비 제조업,
080520,KQ,오디텍,반도체 제조업,
007310,KS,오뚜기,기타 식품 제조업,
039830,KQ,오로라,전문디자인업,
322310,KQ,오로스테크놀로지,특수 목적용 기계 제조업,
046120,KQ,오르비텍,기타 과학기술 서비스업,
475830,KQ,오름테라퓨틱,기초 의약물질 제조업,
014940,KQ,오리엔탈정공,일반 목적용 기계 제조업,
002630,KS,오리엔트바이오,의약품 제조업,
065500,KQ,오리엔트정공,자동차 신품 부품 제조업,
271560,KS,오리온,기타 식품 제조업,
001800,KS,오리온홀딩스,기타 금융업,
010470,KQ,오리콤,광고업,
417860,KQ,오브젠,소프트웨어 개발 및 공급업,
352910,KQ,오비고,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
053980,KQ,오상자이엘,소프트웨어 개발 및 공급업,
036220,KQ,오상헬스케어,의료용 기기 제조업,
052420,KQ,오성첨단소재,플라스틱제품 제조업,
052300,KQ,오션인더블유,상품 종합 도매업,
039200,KQ,오스코텍,의약품 제조업,
226400,KQ,오스테오닉,의료용 기기 제조업,
031510,KQ,오스템,자동차 신품 부품 제조업,
342870,KQ,오아,가전제품 및 정보통신장비 소매업,
368970,KQ,오에스피,동물용 사료 및 조제식품 제조업,
138080,KQ,오이솔루션,통신 및 방송 장비 제조업,
080580,KQ,오킨스전자,전자부품 제조업,
067170,KQ,오텍,자동차 재제조 부품 제조업,
353590,KQ,오토앤,자동차 부품 및 내장품 판매업,
173130,KQ,오파스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
440320,KQ,오픈놀,소프트웨어 개발 및 공급업,
049480,KQ,오픈베이스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
394280,KQ,오픈엣지테크놀로지,소프트웨어 개발 및 공급업,
476060,KQ,온코닉테라퓨틱스,자연과학 및 공학 연구개발업,
382150,KQ,온코크로스,자연과학 및 공학 연구개발업,
005320,KS,온타이드,생활용품 도매업,
244460,KQ,올리패스,기초 의약물질 제조업,
226950,KQ,올릭스,자연과학 및 공학 연구개발업,
057540,KQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
131030,KQ,옵투스제약,의약품 제조업,
082210,KQ,옵트론텍,사진장비 및 광학기기 제조업,
109080,KQ,옵티시스,통신 및 방송 장비 제조업,
380540,KQ,옵티코어,마그네틱 및 광학 매체 제조업,
153710,KQ,옵티팜,의료용품 및 기타 의약 관련제품 제조업,
432430,KQ,와이랩,"영화, 비디오물, 방송프로그램 제작 및 배급업",
338840,KQ,와이바이오로직스,자연과학 및 공학 연구개발업,
122990,KQ,와이솔,전자부품 제조업,
232140,KQ,와이씨,특수 목적용 기계 제조업,
112290,KQ,와이씨켐,기타 화학제품 제조업,
065530,KQ,와이어블,전기 통신업,
067900,KQ,와이엔텍,폐기물 처리업,
007530,KQ,와이엠,기타 금속 가공제품 제조업,
155650,KQ,와이엠씨,전자부품 제조업,
273640,KQ,와이엠텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
251370,KQ,와이엠티,기초 화학물질 제조업,
209640,KQ,와이제이링크,특수 목적용 기계 제조업,
096250,KQ,와이즈넛,소프트웨어 개발 및 공급업,
273060,KQ,와이즈버즈,광고업,
019210,KQ,와이지-원,기타 금속 가공제품 제조업,
122870,KQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,
011690,KS,와이투솔루션,반도체 제조업,
079000,KQ,와토스코리아,플라스틱제품 제조업,
403490,KQ,우듬지팜,"과실, 채소 가공 및 저장 처리업",
316140,KS,우리금융지주,기타 금융업,
032820,KQ,우리기술,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
041190,KQ,우리기술투자,기타 금융업,
115440,KQ,우리넷,통신 및 방송 장비 제조업,
046970,KQ,우리로,기타 전문 도매업,
082850,KQ,우리바이오,기타 식품 제조업,
215360,KQ,우리산업,자동차 신품 부품 제조업,
072470,KQ,우리산업홀딩스,자동차 신품 부품 제조업,
073560,KQ,우리손에프앤지,"도축, 육류 가공 및 저장 처리업",
037400,KQ,우리엔터프라이즈,상품 종합 도매업,
153490,KQ,우리이앤엘하루틴,반도체 제조업,
101170,KQ,우림피티에스,일반 목적용 기계 제조업,
006980,KS,우성,"곡물가공품, 전분 및 전분제품 제조업",
011300,KS,우성머티리얼스,직물직조 및 직물제품 제조업,
017370,KS,우신시스템,특수 목적용 기계 제조업,
103840,KQ,우양,"과실, 채소 가공 및 저장 처리업",
101970,KQ,우양에이치씨,"구조용 금속제품, 탱크 및 증기발생기 제조업",
046940,KQ,우원개발,기반조성 및 시설물 축조관련 전문공사업,
215380,KQ,우정바이오,자연과학 및 공학 연구개발업,
065680,KQ,우주일렉트로,전자부품 제조업,
105840,KS,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
018620,KQ,우진비앤지,의약품 제조업,
010400,KS,우진아이엔에스,건물설비 설치 공사업,
457550,KQ,우진엔텍,"그외 기타 전문, 과학 및 기술 서비스업",
049800,KS,우진플라임,특수 목적용 기계 제조업,
016880,KS,웅진,기타 금융업,
095720,KS,웅진씽크빅,초등 교육기관,
396470,KQ,워트,특수 목적용 기계 제조업,
005820,KS,원림,직물직조 및 직물제품 제조업,
307280,KQ,원바이오젠,의료용품 및 기타 의약 관련제품 제조업,
032940,KQ,원익,기계장비 및 관련 물품 도매업,
240810,KQ,원익IPS,특수 목적용 기계 제조업,
074600,KQ,원익QnC,유리 및 유리제품 제조업,
104830,KQ,원익머트리얼즈,기초 화학물질 제조업,
014190,KQ,원익큐브,기타 전문 도매업,
217820,KQ,원익피앤이,특수 목적용 기계 제조업,
030530,KQ,원익홀딩스,기초 화학물질 제조업,
012620,KQ,원일특강,1차 철강 제조업,
136150,KQ,원일티엔아이,일반 목적용 기계 제조업,
382840,KQ,원준,특수 목적용 기계 제조업,
336570,KQ,원텍,의료용 기기 제조업,
376980,KQ,원티드랩,소프트웨어 개발 및 공급업,
008370,KQ,원풍,플라스틱제품 제조업,
008290,KQ,원풍물산,봉제의복 제조업,
101160,KQ,월덱스,전자부품 제조업,
336060,KQ,웨이버스,소프트웨어 개발 및 공급업,
095270,KQ,웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
289930,KQ,웨이비스,반도체 제조업,
065950,KQ,웰크론,직물직조 및 직물제품 제조업,
076080,KQ,웰크론한텍,건물 건설업,
043590,KQ,웰킵스하이텍,반도체 제조업,
196700,KQ,웹스,합성고무 및 플라스틱 물질 제조업,
069080,KQ,웹젠,소프트웨어 개발 및 공급업,
053580,KQ,웹케시,소프트웨어 개발 및 공급업,
479960,KQ,위너스일렉,기타 전기장비 제조업,
044340,KQ,위닉스,가정용 기기 제조업,
330350,KQ,위더스제약,의약품 제조업,
348350,KQ,위드텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
112040,KQ,위메이드,소프트웨어 개발 및 공급업,
101730,KQ,위메이드맥스,소프트웨어 개발 및 공급업,
123420,KQ,위메이드플레이,소프트웨어 개발 및 공급업,
065370,KQ,위세아이텍,소프트웨어 개발 및 공급업,
038620,KQ,위즈코프,연료 소매업,
299900,KQ,위지윅스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업",
036090,KQ,위지트,특수 목적용 기계 제조업,
459100,KQ,위츠,전자부품 제조업,
136540,KQ,윈스테크넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
097800,KQ,윈팩,반도체 제조업,
192390,KQ,윈하이텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",
008600,KS,윌비스,생활용품 도매업,
335870,KQ,윙스풋,"섬유, 의복, 신발 및 가죽제품 소매업",
900340,KQ,윙입푸드,기타 금융업,
033270,KS,유나이티드제약,의약품 제조업,
014830,KS,유니드,기초 화학물질 제조업,
036200,KQ,유니셈,특수 목적용 기계 제조업,
018000,KQ,유니슨,일반 목적용 기계 제조업,
000910,KS,유니온,"시멘트, 석회, 플라스터 및 그 제품 제조업",
047400,KS,유니온머티리얼,"내화, 비내화 요업제품 제조업",
203450,KQ,유니온바이오메트릭스,통신 및 방송 장비 제조업,
011330,KS,유니켐,자동차 신품 부품 제조업,
077500,KS,유니퀘스트,기계장비 및 관련 물품 도매업,
011320,KQ,유니크,자동차 신품 부품 제조업,
086390,KQ,유니테스트,특수 목적용 기계 제조업,
241690,KQ,유니테크노,자동차 신품 부품 제조업,
142210,KQ,유니트론텍,자동차 부품 및 내장품 판매업,
389680,KQ,유디엠텍,소프트웨어 개발 및 공급업,
088340,KQ,유라클,소프트웨어 개발 및 공급업,
048430,KQ,유라테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
206650,KQ,유바이오로직스,의약품 제조업,
089850,KQ,유비벨록스,소프트웨어 개발 및 공급업,
084440,KQ,유비온,소프트웨어 개발 및 공급업,
264450,KQ,유비쿼스,통신 및 방송 장비 제조업,
078070,KQ,유비쿼스홀딩스,기타 금융업,
002920,KS,유성기업,자동차 신품 부품 제조업,
024800,KQ,유성티엔에스,육상 여객 운송업,
000700,KS,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업,
054930,KQ,유신,"건축기술, 엔지니어링 및 관련 기술 서비스업",
069330,KQ,유아이디,전자부품 제조업,
049520,KQ,유아이엘,전자부품 제조업,
473050,KQ,유안타제15호스팩,금융 지원 서비스업,
474490,KQ,유안타제16호스팩,금융 지원 서비스업,
493790,KQ,유안타제17호스팩,금융 지원 서비스업,
003470,KS,유안타증권,금융 지원 서비스업,
003475,KS,유안타증권우,,
263770,KQ,유에스티,1차 철강 제조업,
072130,KS,유엔젤,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
000220,KS,유유제약,의약품 제조업,
388720,KQ,유일로보틱스,특수 목적용 기계 제조업,
023410,KQ,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",
056080,KQ,유진로봇,특수 목적용 기계 제조업,
468760,KQ,유진스팩10호,금융 지원 서비스업,
488060,KQ,유진스팩11호,금융 지원 서비스업,
084370,KQ,유진테크,특수 목적용 기계 제조업,
240600,KQ,유진테크놀로지,기타 금속 가공제품 제조업,
001200,KS,유진투자증권,금융 지원 서비스업,
179900,KQ,유티아이,전자부품 제조업,
263050,KQ,유틸렉스,기초 의약물질 제조업,
000100,KS,유한양행,의약품 제조업,
000105,KS,유한양행우,,
003460,KS,유화증권,금융 지원 서비스업,
003465,KS,유화증권우,,
191410,KQ,육일씨엔에쓰,전자부품 제조업,
372170,KQ,윤성에프앤씨,특수 목적용 기계 제조업,
146060,KQ,율촌,1차 철강 제조업,
008730,KS,율촌화학,플라스틱제품 제조업,
008250,KS,이건산업,나무제품 제조업,
039020,KQ,이건홀딩스,제재 및 목재 가공업,
025820,KS,이구산업,1차 비철금속 제조업,
067920,KQ,이글루,기타 정보 서비스업,
044960,KQ,이글벳,기타 전문 도매업,
303530,KQ,이노뎁,소프트웨어 개발 및 공급업,
302430,KQ,이노메트리,특수 목적용 기계 제조업,
214320,KS,이노션,광고업,
462350,KQ,이노스페이스,"항공기,우주선 및 부품 제조업",
274400,KQ,이노시뮬레이션,소프트웨어 개발 및 공급업,
296640,KQ,이노에이엑스,소프트웨어 개발 및 공급업,
215790,KQ,이노인스트루먼트,통신 및 방송 장비 제조업,
344860,KQ,이노진,기타 화학제품 제조업,
333050,KQ,이노테나,소프트웨어 개발 및 공급업,
469610,KQ,이노테크,특수 목적용 기계 제조업,
088390,KQ,이녹스,그외 기타 운송장비 제조업,
272290,KQ,이녹스첨단소재,전자부품 제조업,
053350,KQ,이니텍,소프트웨어 개발 및 공급업,
452400,KQ,이닉스,자동차 신품 부품 제조업,
264850,KQ,이랜시스,전자부품 제조업,
054210,KQ,이랜텍,전자부품 제조업,
009730,KQ,이렘,1차 철강 제조업,
065440,KQ,이루온,소프트웨어 개발 및 공급업,
088260,KS,이리츠코크렙,부동산 임대 및 공급업,
139480,KS,이마트,종합 소매업,
424870,KQ,이뮨온시아,자연과학 및 공학 연구개발업,
115610,KQ,이미지스,반도체 제조업,
478110,KQ,이베스트스팩6호,금융 지원 서비스업,
131400,KQ,이브이첨단소재,전자부품 제조업,
351330,KQ,이삭엔지니어링,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
080010,KQ,이상네트웍스,상품 중개업,
457190,KS,이수스페셜티케미컬,기초 화학물질 제조업,
086890,KQ,이수앱지스,의료용품 및 기타 의약 관련제품 제조업,
007660,KS,이수페타시스,전자부품 제조업,
005950,KS,이수화학,기초 화학물질 제조업,
015020,KS,이스타코,부동산 임대 및 공급업,
047560,KQ,이스트소프트,소프트웨어 개발 및 공급업,
239340,KQ,이스트에이드,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
067010,KQ,이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
456070,KQ,이엔셀,기초 의약물질 제조업,
102710,KQ,이엔에프테크놀로지,기타 화학제품 제조업,
074610,KS,이엔플러스,일반 목적용 기계 제조업,
041520,KQ,이엘씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
063760,KQ,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
123570,KQ,이엠넷,광고업,
083470,KQ,이엠앤아이,기초 화학물질 제조업,
091120,KQ,이엠텍,전자부품 제조업,
102460,KS,이연제약,의약품 제조업,
039030,KQ,이오테크닉스,특수 목적용 기계 제조업,
294090,KQ,이오플로우,의료용 기기 제조업,
088290,KQ,이원컴포텍,자동차 신품 부품 제조업,
084680,KS,이월드,귀금속 및 장신용품 제조업,
353810,KQ,이지바이오,동물용 사료 및 조제식품 제조업,
261520,KQ,이지스,소프트웨어 개발 및 공급업,
350520,KS,이지스레지던스리츠,부동산 임대 및 공급업,
334890,KS,이지스밸류플러스리츠,부동산 임대 및 공급업,
099750,KQ,이지케어텍,소프트웨어 개발 및 공급업,
377330,KQ,이지트로닉스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
035810,KQ,이지홀딩스,동물용 사료 및 조제식품 제조업,
092130,KQ,이크레더블,기타 정보 서비스업,
134060,KQ,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업",
001840,KQ,이화공영,건물 건설업,
000760,KS,이화산업,기타 전문 도매업,
014990,KS,인디에프,봉제의복 제조업,
041830,KQ,인바디,의료용 기기 제조업,
352940,KQ,인바이오,"비료, 농약 및 살균, 살충제 제조업",
101140,KS,인바이오젠,기계장비 및 관련 물품 도매업,
079950,KQ,인베니아,특수 목적용 기계 제조업,
389470,KQ,인벤티지랩,자연과학 및 공학 연구개발업,
277410,KQ,인산가,기타 식품 제조업,
060150,KQ,인선이엔티,폐기물 처리업,
033230,KQ,인성정보,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
450520,KQ,인스웨이브,소프트웨어 개발 및 공급업,
465480,KQ,인스피언,소프트웨어 개발 및 공급업,
037330,KQ,인지디스플레,전자부품 제조업,
100030,KQ,인지소프트,소프트웨어 개발 및 공급업,
023800,KS,인지컨트롤스,자동차 신품 부품 제조업,
034590,KS,인천도시가스,연료용 가스 제조 및 배관공급업,
211050,KQ,인카금융서비스,보험 및 연금관련 서비스업,
083640,KQ,인콘,상품 종합 도매업,
064090,KQ,인크레더블버즈,상품 종합 도매업,
216050,KQ,인크로스,광고업,
049070,KQ,인탑스,통신 및 방송 장비 제조업,
119610,KQ,인터로조,의료용 기기 제조업,
017250,KQ,인터엠,영상 및 음향기기 제조업,
129260,KS,인터지스,도로 화물 운송업,
051370,KQ,인터플렉스,전자부품 제조업,
064290,KQ,인텍플러스,특수 목적용 기계 제조업,
189300,KQ,인텔리안테크,통신 및 방송 장비 제조업,
287840,KQ,인투셀,자연과학 및 공학 연구개발업,
048530,KQ,인트론바이오,기초 의약물질 제조업,
070590,KQ,인티큐브,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
023810,KS,인팩,자동차 신품 부품 제조업,
115310,KQ,인포바인,전기 통신업,
039290,KQ,인포뱅크,기타 정보 서비스업,
071200,KQ,인피니트헬스케어,소프트웨어 개발 및 공급업,
101930,KQ,인화정공,선박 및 보트 건조업,
249420,KS,일동제약,의약품 제조업,
000230,KS,일동홀딩스,의약품 제조업,
013360,KS,일성건설,토목 건설업,
003120,KS,일성아이에스,의약품 제조업,
333430,KQ,일승,선박 및 보트 건조업,
068330,KQ,일신바이오,일반 목적용 기계 제조업,
003200,KS,일신방직,방적 및 가공사 제조업,
007110,KS,일신석재,"건축자재, 철물 및 난방장치 도매업",
007570,KS,일양약품,의약품 제조업,
178780,KQ,일월지엠엘,상품 종합 도매업,
019540,KQ,일지테크,자동차 신품 부품 제조업,
081000,KS,일진다이아,기타 화학제품 제조업,
020760,KS,일진디스플,반도체 제조업,
103590,KS,일진전기,절연선 및 케이블 제조업,
094820,KQ,일진파워,전기 및 통신 공사업,
271940,KS,일진하이솔루스,그외 기타 운송장비 제조업,
015860,KS,일진홀딩스,기타 금융업,
226320,KS,잇츠한불,기타 화학제품 제조업,
950140,KQ,잉글우드랩,기타 화학제품 제조업,
049550,KQ,잉크테크,기타 화학제품 제조업,
389020,KQ,자람테크놀로지,반도체 제조업,
254120,KQ,자비스,특수 목적용 기계 제조업,
043910,KQ,자연과환경,"시멘트, 석회, 플라스터 및 그 제품 제조업",
234920,KQ,자이글,가정용 기기 제조업,
289220,KQ,자이언트스텝,"영화, 비디오물, 방송프로그램 제작 및 배급업",
317400,KS,자이에스앤디,부동산 임대 및 공급업,
033240,KS,자화전자,전자부품 제조업,
049630,KQ,재영솔루텍,사진장비 및 광학기기 제조업,
417840,KQ,저스템,특수 목적용 기계 제조업,
000950,KS,전방,방적 및 가공사 제조업,
079900,KS,전진건설로봇,특수 목적용 기계 제조업,
110020,KQ,전진바이오팜,기타 화학제품 제조업,
208140,KQ,정다운,"도축, 육류 가공 및 저장 처리업",
040420,KQ,정상제이엘에스,일반 교습 학원,
045510,KQ,정원엔시스,기계장비 및 관련 물품 도매업,
217190,KQ,제너셈,특수 목적용 기계 제조업,
095700,KQ,제넥신,자연과학 및 공학 연구개발업,
122310,KQ,제노레이,의료용 기기 제조업,
361390,KQ,제노코,통신 및 방송 장비 제조업,
225220,KQ,제놀루션,기초 의약물질 제조업,
123330,KQ,제닉,기타 화학제품 제조업,
381620,KQ,제닉스로보틱스,특수 목적용 기계 제조업,
159580,KQ,제로투세븐,생활용품 도매업,
147830,KQ,제룡산업,"구조용 금속제품, 탱크 및 증기발생기 제조업",
033100,KQ,제룡전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
079370,KQ,제우스,특수 목적용 기계 제조업,
054950,KQ,제이브이엠,일반 목적용 기계 제조업,
090470,KQ,제이스로보틱스,특수 목적용 기계 제조업,
023440,KQ,제이스코홀딩스,1차 철강 제조업,
137950,KQ,제이씨케미칼,기타 화학제품 제조업,
033320,KQ,제이씨현시스템,기계장비 및 관련 물품 도매업,
417500,KQ,제이아이테크,기타 화학제품 제조업,
348950,KS,제이알글로벌리츠,부동산 임대 및 공급업,
204270,KQ,제이앤티씨,전자부품 제조업,
127120,KQ,제이에스링크,자연과학 및 공학 연구개발업,
194370,KS,제이에스코퍼레이션,"가죽, 가방 및 유사제품 제조업",
026040,KQ,제이에스티나,귀금속 및 장신용품 제조업,
452160,KQ,제이엔비,특수 목적용 기계 제조업,
126880,KQ,제이엔케이글로벌,일반 목적용 기계 제조업,
322510,KQ,제이엘케이,소프트웨어 개발 및 공급업,
033050,KQ,제이엠아이,기타 화학제품 제조업,
094970,KQ,제이엠티,전자부품 제조업,
418550,KQ,제이오,"건축기술, 엔지니어링 및 관련 기술 서비스업",
060230,KQ,제이케이시냅스,기타 화학제품 제조업,
420570,KQ,제이투케이바이오,기타 화학제품 제조업,
089790,KQ,제이티,특수 목적용 기계 제조업,
030000,KS,제일기획,광고업,
271980,KS,제일약품,의약품 제조업,
412540,KQ,제일엠앤에스,특수 목적용 기계 제조업,
001560,KS,제일연마,기타 비금속 광물제품 제조업,
199820,KQ,제일일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
038010,KQ,제일테크노스,"구조용 금속제품, 탱크 및 증기발생기 제조업",
002620,KS,제일파마홀딩스,회사 본부 및 경영 컨설팅 서비스업,
080220,KQ,제주반도체,반도체 제조업,
006220,KS,제주은행,은행 및 저축기관,
089590,KS,제주항공,항공 여객 운송업,
216080,KQ,제테마,의료용품 및 기타 의약 관련제품 제조업,
337930,KQ,젝시믹스,기타 정보 서비스업,
229000,KQ,젠큐릭스,의료용품 및 기타 의약 관련제품 제조업,
082270,KQ,젬백스,특수 목적용 기계 제조업,
153890,KQ,져스텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
004910,KS,조광페인트,기타 화학제품 제조업,
004700,KS,조광피혁,"가죽, 가방 및 유사제품 제조업",
001550,KS,조비,"비료, 농약 및 살균, 살충제 제조업",
462520,KS,조선내화,"내화, 비내화 요업제품 제조업",
120030,KS,조선선재,기타 금속 가공제품 제조업,
034940,KQ,조아제약,의약품 제조업,
067000,KQ,조이시티,소프트웨어 개발 및 공급업,
309930,KQ,조이웍스앤코,기타 생활용품 소매업,
018470,KS,조일알미늄,1차 비철금속 제조업,
002600,KS,조흥,기타 식품 제조업,
018700,KQ,졸스,생활용품 도매업,
185750,KS,종근당,의약품 제조업,
063160,KS,종근당바이오,의약품 제조업,
001630,KS,종근당홀딩스,의약품 제조업,
033340,KQ,좋은사람들,봉제의복 제조업,
036930,KQ,주성엔지니어링,특수 목적용 기계 제조업,
109070,KS,주성코퍼레이션,통신 및 방송 장비 제조업,
044380,KS,주연테크,컴퓨터 및 주변장치 제조업,
072020,KQ,중앙백신,기초 의약물질 제조업,
000440,KQ,중앙에너비스,기타 전문 도매업,
051980,KQ,중앙첨단소재,통신 및 방송 장비 제조업,
221800,KQ,지구홀딩스,기타 과학기술 서비스업,
228760,KQ,지노믹트리,자연과학 및 공학 연구개발업,
314130,KQ,지놈앤컴퍼니,기초 의약물질 제조업,
013890,KS,지누스,가구 제조업,
389030,KQ,지니너스,자연과학 및 공학 연구개발업,
263860,KQ,지니언스,소프트웨어 개발 및 공급업,
303030,KQ,지니틱스,반도체 제조업,
208350,KQ,지란지교시큐리티,소프트웨어 개발 및 공급업,
446840,KQ,지슨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
144510,KQ,지씨셀,"그외 기타 전문, 과학 및 기술 서비스업",
340450,KQ,지씨지놈,"그외 기타 전문, 과학 및 기술 서비스업",
306620,KQ,지아이에스,특수 목적용 기계 제조업,
358570,KQ,지아이이노베이션,자연과학 및 공학 연구개발업,
382480,KQ,지아이텍,특수 목적용 기계 제조업,
382800,KQ,지앤비에스 에코,특수 목적용 기계 제조업,
051160,KQ,지어소프트,소프트웨어 개발 및 공급업,
053050,KQ,지에스이,연료용 가스 제조 및 배관공급업,
388610,KQ,지에프씨생명과학,기타 화학제품 제조업,
493330,KQ,지에프아이,일반 목적용 기계 제조업,
119850,KQ,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
065060,KQ,지엔코,봉제의복 제조업,
204840,KQ,지엘팜텍,생활용품 도매업,
